transaction_id,source_account_id,destination_account_id,customer_id,transaction_type,amount,currency,transaction_date,transaction_time,transaction_datetime,channel,category,merchant_name,merchant_city,balance_after_txn,status,reference_number,description,is_flagged_fraud,fraud_score,ip_address,device_id
TXN00000110,ACC0008039,,CUST004189,DEPOSIT,225.81,USD,2025-10-09,16:18:00,2025-10-09 16:33:00,POS,Insurance,,,7846.93,FAILED,REF965383,DEPOSIT - Investment,False,0.269,117.149.122.111,DEV14435
TXN00000111,ACC0000021,ACC0000692,CUST003415,TRANSFER,419.08,USD,2025-03-11,12:10:00,2025-03-11 12:25:00,BRANCH,Salary,,,0.0,FAILED,REF711812,TRANSFER - Healthcare,False,0.187,229.25.251.93,DEV19603
TXN00000112,ACC0004865,,CUST007910,CREDIT,555.17,EUR,2025-12-11,17:56:00,2025-12-11 18:11:00,UPI,Education,,,16515.53,FAILED,REF163775,CREDIT - Transfer,False,0.04,206.43.63.203,DEV36008
TXN00000113,ACC0007577,,CUST009064,REFUND,74.04,USD,2024-12-05,06:49:00,2024-12-05 07:04:00,UPI,Healthcare,,,32977.73,SUCCESS,REF848832,REFUND - Groceries,False,0.191,204.5.90.165,DEV99087
TXN00000114,ACC0006804,,CUST006821,REFUND,1039.55,EUR,2025-07-21,04:45:00,2025-07-21 05:00:00,MOBILE,Healthcare,,,1039.55,SUCCESS,REF184351,REFUND - Investment,False,0.286,86.157.5.116,DEV98452
TXN00000115,ACC0003705,,CUST000890,REFUND,26.03,USD,2026-01-21,01:56:00,2026-01-21 02:11:00,NEFT,Entertainment,,,34493.12,SUCCESS,REF941486,REFUND - Utilities,False,0.142,126.172.6.77,DEV22335
TXN00000116,ACC0009647,,CUST006787,REFUND,684.41,USD,2026-04-15,12:08:00,2026-04-15 12:23:00,UPI,Investment,,,684.41,SUCCESS,REF704133,REFUND - Shopping,False,0.267,223.133.237.43,DEV70512
TXN00000117,ACC0003251,,CUST000290,DEBIT,1078.17,USD,2024-11-24,20:36:00,2024-11-24 20:51:00,MOBILE,Salary,Merchant_4070,Austin,0.0,SUCCESS,REF156135,DEBIT - Travel,False,0.164,23.134.113.170,DEV60572
TXN00000118,ACC0003900,,CUST009925,DEPOSIT,403.85,EUR,2026-01-08,12:10:00,2026-01-08 12:25:00,RTGS,Groceries,,,11993.45,SUCCESS,REF945670,DEPOSIT - Utilities,False,0.092,251.216.159.2,DEV40275
TXN00000119,ACC0004062,,CUST008869,REFUND,620.58,GBP,2025-10-13,09:53:00,2025-10-13 10:08:00,NEFT,ATM,,,2596.38,SUCCESS,REF586755,REFUND - Insurance,False,0.09,242.18.154.137,DEV96813
TXN00000120,ACC0008442,ACC0000083,CUST002834,TRANSFER,807.15,USD,2025-08-01,09:44:00,2025-08-01 09:59:00,ATM,Insurance,,,0.0,PENDING,REF693539,TRANSFER - Healthcare,False,0.162,179.166.254.249,DEV22755
TXN00000121,ACC0000270,ACC0008418,CUST004916,TRANSFER,1291.16,USD,2026-05-02,04:28:00,2026-05-02 04:43:00,UPI,Insurance,,,62346.16,FAILED,REF466976,TRANSFER - Healthcare,False,0.205,65.235.24.25,DEV50155
TXN00000122,ACC0006164,,CUST004114,CREDIT,907.95,INR,2025-11-26,10:16:00,2025-11-26 10:31:00,RTGS,Investment,,,15106.41,SUCCESS,REF104122,CREDIT - Utilities,True,0.872,72.19.156.130,DEV18032
TXN00000123,ACC0003937,,CUST007576,DEPOSIT,251.63,EUR,2025-04-30,18:06:00,2025-04-30 18:21:00,UPI,Shopping,,,11554.78,FAILED,REF778336,DEPOSIT - EMI,False,0.162,66.30.85.198,DEV77524
TXN00000124,ACC0007928,,CUST002825,DEBIT,1693.19,INR,2024-12-11,01:28:00,2024-12-11 01:43:00,NEFT,Utilities,Merchant_4542,Mumbai,13605.66,FAILED,REF312861,DEBIT - Investment,False,0.177,28.174.241.51,DEV66720
TXN00000125,ACC0001305,,CUST007656,CREDIT,7.95,INR,2025-01-10,21:04:00,2025-01-10 21:19:00,BRANCH,Entertainment,,,7.95,FAILED,REF833272,CREDIT - Shopping,False,0.054,80.105.220.90,DEV35758
TXN00000126,ACC0007904,,CUST005833,DEPOSIT,1394.73,INR,2024-12-05,20:05:00,2024-12-05 20:20:00,WEB,Education,,,38046.12,FAILED,REF553907,DEPOSIT - Utilities,False,0.154,9.209.75.70,DEV68295
TXN00000127,ACC0000917,ACC0008645,CUST005539,TRANSFER,1271.0,USD,2026-01-01,09:43:00,2026-01-01 09:58:00,UPI,Transfer,,,23098.57,SUCCESS,REF782079,TRANSFER - Investment,False,0.206,124.159.174.77,DEV70676
TXN00000128,ACC0005625,,CUST004292,DEPOSIT,685.48,GBP,2025-08-26,00:33:00,2025-08-26 00:48:00,MOBILE,Shopping,,,4311.92,SUCCESS,REF418459,DEPOSIT - Rent,False,0.03,132.56.12.179,DEV78387
TXN00000129,ACC0002318,,CUST004691,WITHDRAWAL,111.59,USD,2026-01-31,13:12:00,2026-01-31 13:27:00,POS,Groceries,,,3086.44,SUCCESS,REF400051,WITHDRAWAL - EMI,False,0.208,202.117.221.151,DEV96004
TXN00000130,ACC0006766,,CUST002689,WITHDRAWAL,610.48,USD,2026-01-01,01:12:00,2026-01-01 01:27:00,POS,Transfer,,,4852.91,PENDING,REF555005,WITHDRAWAL - Shopping,True,0.901,19.63.118.187,DEV86846
TXN00000131,ACC0001529,,CUST005252,CREDIT,1711.78,EUR,2025-06-27,04:15:00,2025-06-27 04:30:00,ATM,Salary,,,2199.2,SUCCESS,REF345069,CREDIT - Education,False,0.099,167.194.154.134,DEV54367
TXN00000132,ACC0009568,,CUST009978,DEBIT,493.47,USD,2025-05-23,23:58:00,2025-05-23 00:13:00,POS,Dining,Merchant_2265,Denver,31636.87,PENDING,REF373828,DEBIT - Utilities,False,0.171,170.27.247.218,DEV39702
TXN00000133,ACC0009743,,CUST005446,DEBIT,330.69,GBP,2025-06-15,23:45:00,2025-06-15 00:00:00,WEB,Entertainment,Merchant_2423,Pune,17922.7,SUCCESS,REF692341,DEBIT - Investment,False,0.226,108.187.101.210,DEV44213
TXN00000134,ACC0005689,,CUST000650,REFUND,226.65,USD,2025-03-14,19:13:00,2025-03-14 19:28:00,RTGS,Groceries,,,226.65,SUCCESS,REF732902,REFUND - Utilities,False,0.173,151.237.231.170,DEV64172
TXN00000135,ACC0005034,,CUST005454,WITHDRAWAL,274.77,USD,2025-03-20,04:38:00,2025-03-20 04:53:00,NEFT,Utilities,,,0.0,FAILED,REF665218,WITHDRAWAL - Transfer,False,0.28,69.30.88.70,DEV74773
TXN00000136,ACC0008426,,CUST000886,CREDIT,875.02,USD,2026-01-07,04:21:00,2026-01-07 04:36:00,RTGS,Shopping,,,38066.1,SUCCESS,REF840647,CREDIT - Insurance,False,0.283,31.94.2.142,DEV67864
TXN00000137,ACC0000524,,CUST009623,DEPOSIT,1459.9,INR,2025-05-04,00:32:00,2025-05-04 00:47:00,MOBILE,ATM,,,30661.68,SUCCESS,REF513600,DEPOSIT - Entertainment,False,0.193,227.249.175.52,DEV30608
TXN00000138,ACC0009691,,CUST003132,CREDIT,1709.0,USD,2024-12-27,01:51:00,2024-12-27 02:06:00,WEB,Investment,,,10450.57,SUCCESS,REF673067,CREDIT - Shopping,False,0.176,66.132.125.244,DEV26086
TXN00000139,ACC0004659,,CUST000904,CREDIT,826.93,USD,2025-06-07,04:11:00,2025-06-07 04:26:00,RTGS,Healthcare,,,19477.03,FAILED,REF685794,CREDIT - Utilities,False,0.252,141.198.26.183,DEV64553
TXN00000140,ACC0009745,ACC0000691,CUST007159,TRANSFER,1042.3,USD,2026-03-06,09:57:00,2026-03-06 10:12:00,BRANCH,Shopping,,,8878.1,SUCCESS,REF495109,TRANSFER - Insurance,False,0.103,61.92.66.252,DEV44992
TXN00000141,ACC0006220,,CUST008828,REFUND,1362.88,EUR,2025-05-14,00:57:00,2025-05-14 01:12:00,MOBILE,Education,,,14658.24,FAILED,REF112103,REFUND - Groceries,False,0.244,61.50.22.118,DEV35454
TXN00000142,ACC0002858,,CUST005080,REFUND,1170.01,USD,2025-01-11,14:34:00,2025-01-11 14:49:00,WEB,Travel,,,17138.77,SUCCESS,REF507185,REFUND - Insurance,False,0.157,65.128.200.215,DEV76902
TXN00000143,ACC0007138,,CUST001294,REFUND,357.65,USD,2025-03-19,21:40:00,2025-03-19 21:55:00,MOBILE,Investment,,,11561.26,SUCCESS,REF937022,REFUND - Healthcare,False,0.106,254.70.182.139,DEV71054
TXN00000144,ACC0008266,,CUST009428,DEBIT,177.71,GBP,2026-05-23,07:54:00,2026-05-23 08:09:00,NEFT,Education,Merchant_4931,Houston,11364.07,SUCCESS,REF312066,DEBIT - Shopping,False,0.293,198.69.75.139,DEV21062
TXN00000145,ACC0000255,,CUST005841,CREDIT,196.44,INR,2025-06-12,18:40:00,2025-06-12 18:55:00,WEB,Healthcare,,,196.44,SUCCESS,REF678509,CREDIT - Shopping,False,0.065,33.166.216.199,DEV77418
TXN00000146,ACC0002290,,CUST006597,DEPOSIT,515.74,GBP,2025-01-20,21:48:00,2025-01-20 22:03:00,MOBILE,Travel,,,11492.38,FAILED,REF535323,DEPOSIT - Salary,False,0.133,239.14.52.35,DEV35319
TXN00000147,ACC0004128,ACC0007660,CUST004454,PAYMENT,297.61,USD,2025-10-27,03:56:00,2025-10-27 04:11:00,UPI,Groceries,Merchant_3071,Miami,0.0,SUCCESS,REF822120,PAYMENT - Salary,False,0.284,140.108.109.233,DEV22060
TXN00000148,ACC0006740,,CUST007592,DEBIT,392.45,USD,2025-08-03,08:40:00,2025-08-03 08:55:00,RTGS,Dining,Merchant_4605,Phoenix,2469.86,SUCCESS,REF744263,DEBIT - Education,False,0.017,189.173.232.182,DEV94595
TXN00000149,ACC0007320,,CUST008124,CREDIT,1541.94,USD,2025-05-20,11:14:00,2025-05-20 11:29:00,MOBILE,Education,,,18064.62,SUCCESS,REF853560,CREDIT - Investment,False,0.138,221.217.23.186,DEV68588
TXN00000150,ACC0009254,,CUST002860,CREDIT,118.18,INR,2026-04-12,03:54:00,2026-04-12 04:09:00,RTGS,Shopping,,,42809.7,SUCCESS,REF736945,CREDIT - Investment,False,0.207,246.52.149.177,DEV48014
TXN00000151,ACC0006334,ACC0008841,CUST006752,PAYMENT,1012.72,USD,2026-04-20,02:03:00,2026-04-20 02:18:00,NEFT,Healthcare,Merchant_1653,New York,28080.54,SUCCESS,REF321042,PAYMENT - Groceries,False,0.072,182.108.2.10,DEV28223
TXN00000152,ACC0009050,,CUST004846,REFUND,427.25,EUR,2025-10-15,18:29:00,2025-10-15 18:44:00,ATM,Utilities,,,40081.06,SUCCESS,REF861085,REFUND - Investment,False,0.004,94.248.196.77,DEV28018
TXN00000153,ACC0001114,,CUST003434,DEBIT,1000.16,USD,2026-05-07,17:06:00,2026-05-07 17:21:00,MOBILE,Groceries,Merchant_928,New York,0.0,SUCCESS,REF770027,DEBIT - Rent,False,0.125,27.108.87.40,DEV80869
TXN00000154,ACC0005129,ACC0007466,CUST001964,PAYMENT,69.37,GBP,2024-12-26,04:59:00,2024-12-26 05:14:00,MOBILE,Transfer,Merchant_1375,Jacksonville,357.47,PENDING,REF380195,PAYMENT - EMI,False,0.212,206.154.131.253,DEV95458
TXN00000155,ACC0001589,,CUST000570,CREDIT,1177.71,USD,2025-01-17,15:47:00,2025-01-17 16:02:00,RTGS,Transfer,,,1177.71,SUCCESS,REF290245,CREDIT - ATM,False,0.109,158.115.100.249,DEV36354
TXN00000156,ACC0006858,,CUST003294,REFUND,1189.85,GBP,2026-04-15,17:56:00,2026-04-15 18:11:00,MOBILE,EMI,,,15268.62,SUCCESS,REF912209,REFUND - Healthcare,False,0.163,165.244.125.62,DEV20605
TXN00000157,ACC0000410,ACC0008511,CUST005832,PAYMENT,405.66,GBP,2026-03-23,10:05:00,2026-03-23 10:20:00,NEFT,Rent,Merchant_956,Chicago,50083.26,SUCCESS,REF988089,PAYMENT - Salary,False,0.164,150.198.13.60,DEV32863
TXN00000158,ACC0003198,,CUST001876,WITHDRAWAL,1522.81,USD,2025-05-07,02:44:00,2025-05-07 02:59:00,MOBILE,Dining,,,12626.6,SUCCESS,REF295303,WITHDRAWAL - Transfer,False,0.213,221.144.63.1,DEV20639
TXN00000159,ACC0007426,,CUST001252,CREDIT,317.77,USD,2025-08-07,17:47:00,2025-08-07 18:02:00,BRANCH,Healthcare,,,17599.08,SUCCESS,REF902126,CREDIT - Groceries,False,0.01,68.235.12.189,DEV42798
TXN00000160,ACC0008298,,CUST002561,CREDIT,1492.73,GBP,2026-01-18,08:37:00,2026-01-18 08:52:00,UPI,Education,,,1492.73,PENDING,REF627302,CREDIT - Investment,False,0.232,164.209.73.201,DEV52059
TXN00000161,ACC0002833,,CUST006569,REFUND,424.5,EUR,2025-09-07,01:02:00,2025-09-07 01:17:00,ATM,Utilities,,,32813.2,PENDING,REF834577,REFUND - Salary,False,0.1,49.181.94.143,DEV23484
TXN00000162,ACC0005735,,CUST008845,CREDIT,48.45,EUR,2025-10-17,16:29:00,2025-10-17 16:44:00,MOBILE,Groceries,,,8782.47,SUCCESS,REF305887,CREDIT - Dining,False,0.075,45.98.36.57,DEV66992
TXN00000163,ACC0000448,,CUST003248,REFUND,535.32,USD,2026-02-01,02:38:00,2026-02-01 02:53:00,BRANCH,Groceries,,,45811.05,SUCCESS,REF203964,REFUND - ATM,False,0.107,153.170.83.232,DEV27462
TXN00000164,ACC0006530,,CUST007050,WITHDRAWAL,2546.99,USD,2025-04-19,14:05:00,2025-04-19 14:20:00,ATM,Education,,,2320.34,PENDING,REF332117,WITHDRAWAL - Rent,False,0.119,186.129.177.37,DEV37851
TXN00000165,ACC0006194,,CUST003481,WITHDRAWAL,234.56,GBP,2025-04-01,11:20:00,2025-04-01 11:35:00,MOBILE,Transfer,,,4682.64,SUCCESS,REF570039,WITHDRAWAL - ATM,False,0.056,12.40.41.192,DEV20914
TXN00000166,ACC0001300,ACC0008638,CUST004129,PAYMENT,155.78,USD,2025-05-15,23:22:00,2025-05-15 23:37:00,ATM,Travel,Merchant_3844,Boston,459.12,FAILED,REF111469,PAYMENT - Entertainment,False,0.124,117.111.64.38,DEV41561
TXN00000167,ACC0004894,ACC0002883,CUST009789,TRANSFER,700.43,USD,2026-04-17,23:20:00,2026-04-17 23:35:00,BRANCH,Rent,,,9446.73,SUCCESS,REF498351,TRANSFER - Transfer,False,0.151,136.53.87.23,DEV64814
TXN00000168,ACC0000881,,CUST003733,CREDIT,55.42,USD,2026-05-11,09:38:00,2026-05-11 09:53:00,ATM,Healthcare,,,25151.24,SUCCESS,REF192855,CREDIT - Education,False,0.236,14.13.48.190,DEV81634
TXN00000169,ACC0000944,ACC0004525,CUST001436,PAYMENT,1328.94,GBP,2024-12-29,09:47:00,2024-12-29 10:02:00,MOBILE,EMI,Merchant_2418,Atlanta,51541.05,SUCCESS,REF800596,PAYMENT - EMI,False,0.089,93.122.91.243,DEV74520
TXN00000170,ACC0003782,,CUST003480,WITHDRAWAL,828.53,USD,2026-03-28,06:39:00,2026-03-28 06:54:00,RTGS,Shopping,,,0.0,FAILED,REF464787,WITHDRAWAL - Utilities,False,0.213,51.246.204.31,DEV31067
TXN00000171,ACC0007080,ACC0007418,CUST006461,TRANSFER,1194.59,USD,2026-05-22,15:23:00,2026-05-22 15:38:00,RTGS,Rent,,,10112.87,SUCCESS,REF892675,TRANSFER - Insurance,False,0.192,79.244.0.20,DEV29521
TXN00000172,ACC0002973,,CUST000049,DEPOSIT,1023.4,INR,2025-04-02,21:06:00,2025-04-02 21:21:00,UPI,Investment,,,47275.11,FAILED,REF971524,DEPOSIT - Healthcare,False,0.252,137.165.115.105,DEV17156
TXN00000173,ACC0002470,,CUST009823,REFUND,705.99,USD,2024-11-23,06:23:00,2024-11-23 06:38:00,ATM,Salary,,,705.99,SUCCESS,REF965007,REFUND - Groceries,False,0.055,166.196.22.202,DEV67100
TXN00000174,ACC0004627,,CUST005701,DEBIT,381.08,USD,2024-12-14,14:42:00,2024-12-14 14:57:00,ATM,Travel,Merchant_1125,Mumbai,7876.57,SUCCESS,REF160245,DEBIT - Shopping,False,0.106,45.164.129.4,DEV17327
TXN00000175,ACC0007238,,CUST008709,DEBIT,595.81,USD,2026-02-18,07:59:00,2026-02-18 08:14:00,WEB,Travel,Merchant_3286,Hyderabad,26226.1,SUCCESS,REF976196,DEBIT - Investment,False,0.21,217.27.84.182,DEV72145
TXN00000176,ACC0008009,,CUST003625,WITHDRAWAL,331.9,USD,2026-01-13,22:58:00,2026-01-13 23:13:00,BRANCH,Insurance,,,37655.73,SUCCESS,REF386465,WITHDRAWAL - Travel,False,0.284,15.89.92.204,DEV67391
TXN00000177,ACC0001902,,CUST009513,DEPOSIT,589.62,EUR,2025-02-19,01:32:00,2025-02-19 01:47:00,MOBILE,Transfer,,,589.62,SUCCESS,REF402962,DEPOSIT - Shopping,False,0.118,39.118.108.58,DEV16778
TXN00000178,ACC0001733,,CUST009822,DEPOSIT,1996.34,USD,2026-02-27,07:07:00,2026-02-27 07:22:00,WEB,Dining,,,23125.0,SUCCESS,REF416906,DEPOSIT - Salary,False,0.173,147.67.38.85,DEV91770
TXN00000179,ACC0003958,ACC0008287,CUST005135,PAYMENT,889.58,USD,2026-01-05,09:39:00,2026-01-05 09:54:00,ATM,Investment,Merchant_6513,Philadelphia,13374.85,SUCCESS,REF376604,PAYMENT - Entertainment,True,0.732,142.153.88.32,DEV32685
TXN00000180,ACC0004476,ACC0000572,CUST002215,PAYMENT,1337.7,USD,2025-04-14,22:29:00,2025-04-14 22:44:00,RTGS,Travel,Merchant_4956,Pune,0.0,FAILED,REF963755,PAYMENT - Travel,False,0.114,252.99.217.20,DEV65746
TXN00000181,ACC0004988,,CUST009412,WITHDRAWAL,1693.4,INR,2026-04-11,06:54:00,2026-04-11 07:09:00,WEB,Entertainment,,,45638.77,SUCCESS,REF154540,WITHDRAWAL - Travel,False,0.173,248.228.114.52,DEV91168
TXN00000182,ACC0006849,,CUST004620,REFUND,931.97,EUR,2025-05-10,16:14:00,2025-05-10 16:29:00,MOBILE,Education,,,931.97,FAILED,REF178793,REFUND - Groceries,False,0.058,248.52.56.162,DEV53232
TXN00000183,ACC0002824,,CUST005320,CREDIT,1041.61,INR,2025-09-10,22:53:00,2025-09-10 23:08:00,NEFT,Rent,,,6350.35,SUCCESS,REF767540,CREDIT - EMI,False,0.24,31.174.30.12,DEV30537
TXN00000184,ACC0008799,,CUST005051,REFUND,369.36,USD,2026-01-04,13:16:00,2026-01-04 13:31:00,POS,Rent,,,57618.84,SUCCESS,REF784741,REFUND - Education,False,0.222,48.66.68.92,DEV71381
TXN00000185,ACC0002803,,CUST004750,CREDIT,1097.38,GBP,2025-07-16,23:48:00,2025-07-16 00:03:00,NEFT,Transfer,,,39601.29,FAILED,REF968350,CREDIT - Entertainment,False,0.024,177.240.47.16,DEV65718
TXN00000186,ACC0004349,ACC0000489,CUST002803,PAYMENT,592.78,USD,2026-02-19,18:38:00,2026-02-19 18:53:00,ATM,Dining,Merchant_3916,San Jose,29685.11,SUCCESS,REF614083,PAYMENT - Transfer,False,0.236,32.87.37.195,DEV12450
TXN00000187,ACC0006817,,CUST003300,CREDIT,325.39,EUR,2024-12-21,21:35:00,2024-12-21 21:50:00,ATM,Travel,,,28466.3,FAILED,REF264475,CREDIT - Salary,False,0.201,248.103.75.102,DEV16830
TXN00000188,ACC0000943,,CUST001720,DEBIT,469.02,USD,2025-12-07,15:06:00,2025-12-07 15:21:00,RTGS,Groceries,Merchant_1879,Boston,7138.74,FAILED,REF636112,DEBIT - Transfer,False,0.059,61.219.195.129,DEV71002
TXN00000189,ACC0007251,,CUST009653,WITHDRAWAL,3117.65,GBP,2025-05-12,16:57:00,2025-05-12 17:12:00,RTGS,Healthcare,,,26070.2,SUCCESS,REF814887,WITHDRAWAL - EMI,False,0.093,162.144.43.254,DEV59741
TXN00000190,ACC0005570,ACC0003801,CUST009125,TRANSFER,1836.72,USD,2024-12-21,18:43:00,2024-12-21 18:58:00,WEB,Education,,,11789.25,SUCCESS,REF111806,TRANSFER - Insurance,False,0.216,66.213.221.228,DEV68456
TXN00000191,ACC0002142,,CUST004873,REFUND,4074.92,EUR,2025-11-08,18:29:00,2025-11-08 18:44:00,UPI,Transfer,,,848.99,SUCCESS,REF456237,REFUND - Dining,False,0.061,142.194.2.242,DEV16831
TXN00000192,ACC0000310,,CUST000268,DEPOSIT,595.95,USD,2026-04-02,17:59:00,2026-04-02 18:14:00,POS,Shopping,,,27499.78,FAILED,REF775562,DEPOSIT - Salary,False,0.285,57.201.122.206,DEV80698
TXN00000193,ACC0000564,ACC0003700,CUST007310,PAYMENT,160.63,EUR,2025-01-02,18:48:00,2025-01-02 19:03:00,NEFT,EMI,Merchant_4671,Austin,31842.6,SUCCESS,REF775339,PAYMENT - Salary,False,0.137,246.69.101.219,DEV13804
TXN00000194,ACC0007370,,CUST007630,DEBIT,350.63,GBP,2025-11-25,08:39:00,2025-11-25 08:54:00,ATM,EMI,Merchant_9847,Houston,10928.33,SUCCESS,REF613380,DEBIT - Travel,False,0.121,50.123.190.226,DEV10089
TXN00000195,ACC0009166,ACC0002142,CUST009441,PAYMENT,380.24,INR,2026-03-09,09:22:00,2026-03-09 09:37:00,NEFT,Rent,Merchant_7366,Phoenix,16997.26,PENDING,REF512389,PAYMENT - Salary,False,0.091,15.127.136.97,DEV33874
TXN00000196,ACC0009964,,CUST006495,WITHDRAWAL,956.14,USD,2025-04-10,08:58:00,2025-04-10 09:13:00,BRANCH,Salary,,,1704.79,SUCCESS,REF894855,WITHDRAWAL - Insurance,False,0.029,243.139.104.144,DEV61945
TXN00000197,ACC0008028,ACC0002476,CUST000523,PAYMENT,808.64,EUR,2025-11-25,21:37:00,2025-11-25 21:52:00,UPI,Rent,Merchant_5144,Seattle,26585.95,SUCCESS,REF527138,PAYMENT - Dining,False,0.035,153.224.249.176,DEV41523
TXN00000198,ACC0007605,,CUST009741,WITHDRAWAL,50.6,EUR,2025-04-20,13:53:00,2025-04-20 14:08:00,ATM,ATM,,,0.0,SUCCESS,REF787634,WITHDRAWAL - Entertainment,False,0.206,115.90.233.122,DEV54718
TXN00000199,ACC0003898,,CUST007759,DEPOSIT,290.2,USD,2025-10-15,12:38:00,2025-10-15 12:53:00,POS,Utilities,,,35891.57,SUCCESS,REF228222,DEPOSIT - Utilities,False,0.232,203.187.161.8,DEV33291
TXN00000200,ACC0003817,ACC0001592,CUST005969,PAYMENT,49.79,USD,2025-01-25,18:56:00,2025-01-25 19:11:00,ATM,Travel,Merchant_7458,San Diego,3306.87,FAILED,REF175028,PAYMENT - Entertainment,False,0.135,190.60.223.52,DEV84061
TXN00000201,ACC0000925,,CUST003905,WITHDRAWAL,1685.7,USD,2025-04-08,05:41:00,2025-04-08 05:56:00,MOBILE,Dining,,,8486.27,SUCCESS,REF924540,WITHDRAWAL - EMI,False,0.035,90.236.80.187,DEV36575
TXN00000202,ACC0002391,ACC0003129,CUST000554,PAYMENT,558.93,USD,2025-06-02,21:34:00,2025-06-02 21:49:00,WEB,Shopping,Merchant_6618,Chennai,0.0,SUCCESS,REF692490,PAYMENT - Rent,False,0.159,180.9.41.198,DEV24670
TXN00000203,ACC0009945,,CUST001359,REFUND,67.02,USD,2025-06-21,02:35:00,2025-06-21 02:50:00,BRANCH,EMI,,,67.02,SUCCESS,REF263832,REFUND - Utilities,False,0.099,187.111.61.250,DEV43907
TXN00000204,ACC0000875,,CUST003111,WITHDRAWAL,468.69,INR,2025-01-16,03:53:00,2025-01-16 04:08:00,POS,Education,,,39252.91,SUCCESS,REF845205,WITHDRAWAL - Education,False,0.29,111.174.178.99,DEV39691
TXN00000205,ACC0001936,ACC0007584,CUST004060,TRANSFER,1267.89,USD,2026-03-05,15:46:00,2026-03-05 16:01:00,UPI,Rent,,,8955.97,SUCCESS,REF243499,TRANSFER - Healthcare,False,0.243,90.176.53.153,DEV66242
TXN00000206,ACC0007020,,CUST007103,DEPOSIT,1016.78,USD,2026-03-13,19:43:00,2026-03-13 19:58:00,POS,Travel,,,15020.95,SUCCESS,REF653410,DEPOSIT - Travel,False,0.234,96.4.7.202,DEV46059
TXN00000207,ACC0005031,,CUST006883,CREDIT,97.98,EUR,2025-09-11,23:12:00,2025-09-11 23:27:00,BRANCH,Utilities,,,26260.04,SUCCESS,REF433591,CREDIT - Healthcare,False,0.156,210.242.152.117,DEV16332
TXN00000208,ACC0008878,,CUST007664,CREDIT,812.06,USD,2024-12-20,13:59:00,2024-12-20 14:14:00,UPI,Salary,,,9565.77,SUCCESS,REF331722,CREDIT - Dining,False,0.102,221.113.48.213,DEV32085
TXN00000209,ACC0005170,,CUST008843,DEBIT,704.59,GBP,2026-01-12,12:48:00,2026-01-12 13:03:00,ATM,ATM,Merchant_9095,Denver,19940.51,SUCCESS,REF822102,DEBIT - ATM,False,0.159,163.7.64.52,DEV39325
TXN00000210,ACC0007145,,CUST004761,DEPOSIT,298.62,USD,2025-12-19,12:42:00,2025-12-19 12:57:00,RTGS,Education,,,34077.53,SUCCESS,REF136583,DEPOSIT - Salary,False,0.287,4.226.30.124,DEV77655
TXN00000211,ACC0005706,,CUST004151,REFUND,693.04,INR,2025-03-29,04:39:00,2025-03-29 04:54:00,BRANCH,ATM,,,14864.27,SUCCESS,REF352451,REFUND - Investment,False,0.143,71.240.43.182,DEV29041
TXN00000212,ACC0000128,,CUST001040,DEPOSIT,219.27,USD,2025-01-17,07:46:00,2025-01-17 08:01:00,MOBILE,EMI,,,219.27,PENDING,REF725435,DEPOSIT - Utilities,False,0.121,205.30.30.50,DEV49620
TXN00000213,ACC0006495,,CUST000890,REFUND,1090.53,EUR,2025-10-08,05:36:00,2025-10-08 05:51:00,RTGS,Dining,,,11229.11,SUCCESS,REF544808,REFUND - Travel,False,0.047,44.246.221.14,DEV46853
TXN00000214,ACC0000617,,CUST008083,DEPOSIT,52.7,INR,2025-11-06,17:54:00,2025-11-06 18:09:00,NEFT,EMI,,,52.7,SUCCESS,REF342478,DEPOSIT - Rent,False,0.097,50.167.177.202,DEV62352
TXN00000215,ACC0009823,,CUST002436,WITHDRAWAL,2106.94,USD,2025-09-05,20:25:00,2025-09-05 20:40:00,ATM,ATM,,,43604.29,PENDING,REF750161,WITHDRAWAL - Education,False,0.166,126.246.219.38,DEV52213
TXN00000216,ACC0006036,,CUST002248,REFUND,7.25,USD,2025-01-26,17:58:00,2025-01-26 18:13:00,MOBILE,Education,,,44049.37,SUCCESS,REF651956,REFUND - Salary,False,0.02,224.157.50.47,DEV91196
TXN00000217,ACC0003847,,CUST000794,DEPOSIT,695.43,EUR,2025-10-11,04:25:00,2025-10-11 04:40:00,MOBILE,Healthcare,,,24186.89,PENDING,REF274175,DEPOSIT - Healthcare,False,0.17,24.196.74.251,DEV86211
TXN00000218,ACC0000633,,CUST007577,DEPOSIT,1177.61,USD,2026-04-22,23:06:00,2026-04-22 23:21:00,BRANCH,Shopping,,,47811.43,SUCCESS,REF560184,DEPOSIT - Shopping,False,0.216,193.230.2.27,DEV21957
TXN00000219,ACC0006194,,CUST003481,WITHDRAWAL,1609.88,GBP,2024-12-04,03:02:00,2024-12-04 03:17:00,WEB,Utilities,,,3307.32,FAILED,REF753817,WITHDRAWAL - ATM,False,0.007,70.134.177.168,DEV76601
TXN00000220,ACC0000381,,CUST004046,CREDIT,974.07,GBP,2026-03-03,19:17:00,2026-03-03 19:32:00,RTGS,Investment,,,4901.38,FAILED,REF269570,CREDIT - Dining,False,0.135,220.9.194.72,DEV99747
